frame,time_s,found,x_in,y_in,heading_deg
1052,17.5509,1,18.895,2.447,17.85
1053,17.5676,1,19.032,2.177,13.52
1054,17.5842,1,19.157,1.882,8.83
1055,17.6009,1,19.256,1.548,3.88
1056,17.6176,1,19.338,1.189,-1.73
1057,17.6343,1,19.368,0.803,-7.37
1058,17.6510,1,19.384,0.389,-12.93
1059,17.6677,1,19.341,-0.024,-18.76
1060,17.6843,1,19.267,-0.438,-24.90
1061,17.7010,1,19.139,-0.833,-30.46
1062,17.7177,1,18.978,-1.204,-36.11
1063,17.7344,1,18.795,-1.547,-41.40
1064,17.7511,1,18.595,-1.855,-46.64
1065,17.7677,1,18.378,-2.147,-51.58
1066,17.7844,1,18.152,-2.386,-56.16
1067,17.8011,1,17.922,-2.596,-60.57
1068,17.8178,1,17.686,-2.772,-64.76
1069,17.8345,1,17.455,-2.920,-68.99
1070,17.8512,1,17.226,-3.044,-72.62
1071,17.8679,1,17.005,-3.152,-76.19
1072,17.8845,1,16.788,-3.232,-79.67
1073,17.9012,1,16.572,-3.304,-83.06
1074,17.9179,1,16.378,-3.359,-85.98
1075,17.9346,1,16.213,-3.396,-88.29
1076,17.9513,1,16.116,-3.417,-89.55
1077,17.9680,1,16.090,-3.410,-90.04
1078,17.9846,1,16.126,-3.395,-89.61
1079,18.0013,1,16.204,-3.363,-88.66
1080,18.0180,1,16.329,-3.321,-87.16
1081,18.0347,1,16.489,-3.264,-84.81
1082,18.0514,1,16.691,-3.183,-82.15
1083,18.0680,1,16.928,-3.071,-78.90
1084,18.0847,1,17.196,-2.935,-74.87
1085,18.1014,1,17.479,-2.757,-70.49
1086,18.1181,1,17.775,-2.540,-65.68
1087,18.1348,1,18.085,-2.277,-60.17
1088,18.1515,1,18.384,-1.982,-54.51
1089,18.1682,1,18.649,-1.651,-48.82
1090,18.1848,1,18.889,-1.286,-42.82
1091,18.2015,1,19.083,-0.917,-36.87
1092,18.2182,1,19.232,-0.542,-31.34
1093,18.2349,1,19.334,-0.169,-25.82
1094,18.2516,1,19.392,0.198,-20.56
1095,18.2683,1,19.424,0.545,-15.80
1096,18.2849,1,19.422,0.877,-11.30
1097,18.3016,1,19.388,1.199,-6.75
1098,18.3183,1,19.333,1.509,-2.74
1099,18.3350,1,19.262,1.791,1.23
1100,18.3517,1,19.174,2.060,5.18
1101,18.3683,1,19.071,2.308,8.67
1102,18.3850,1,18.961,2.526,11.91
1103,18.4017,1,18.833,2.743,15.24
1104,18.4184,1,18.703,2.926,18.28
1105,18.4351,1,18.567,3.091,20.99
1106,18.4518,1,18.428,3.240,23.82
1107,18.4685,1,18.292,3.364,26.15
1108,18.4851,1,18.153,3.477,28.42
1109,18.5018,1,18.034,3.567,30.60
1110,18.5185,1,17.948,3.635,32.13
1111,18.5352,1,17.893,3.665,32.86
1112,18.5519,1,17.868,3.673,33.29
1113,18.5686,1,17.860,3.661,33.25
1114,18.5852,1,17.871,3.643,33.24
1115,18.6019,1,17.890,3.631,32.83
1116,18.6186,1,17.907,3.621,32.71
1117,18.6353,1,17.926,3.607,32.36
1118,18.6520,1,17.943,3.596,32.04
1119,18.6686,1,17.963,3.580,31.74
1120,18.6853,1,17.980,3.566,31.37
1121,18.7020,1,18.002,3.551,30.94
1122,18.7187,1,18.026,3.533,30.51
1123,18.7354,1,18.058,3.502,29.90
1124,18.7521,1,18.097,3.467,28.96
1125,18.7688,1,18.141,3.426,28.11
1126,18.7854,1,18.186,3.376,26.97
1127,18.8021,1,18.238,3.318,26.03
1128,18.8188,1,18.295,3.260,24.74
1129,18.8355,1,18.364,3.192,23.37
1130,18.8522,1,18.432,3.111,21.83
1131,18.8689,1,18.501,3.015,20.10
1132,18.8855,1,18.569,2.907,18.10
1133,18.9022,1,18.647,2.783,16.12
1134,18.9189,1,18.728,2.654,13.83
1135,18.9356,1,18.802,2.510,11.63
1136,18.9523,1,18.866,2.361,9.30
1137,18.9689,1,18.931,2.205,6.89
1138,18.9856,1,18.999,2.043,4.44
1139,19.0023,1,19.050,1.882,1.91
1140,19.0190,1,19.088,1.729,-0.14
1141,19.0357,1,19.129,1.595,-2.37
1142,19.0524,1,19.154,1.484,-3.63
1143,19.0691,1,19.172,1.402,-4.97
1144,19.0857,1,19.191,1.318,-5.75
1145,19.1024,1,19.217,1.282,-6.66
1146,19.1191,1,19.246,1.226,-6.84
1147,19.1358,1,19.264,1.183,-7.64
1148,19.1525,1,19.280,1.155,-7.97
1149,19.1692,1,19.292,1.134,-8.23
1150,19.1858,1,19.307,1.121,-8.22
1151,19.2025,1,19.316,1.121,-8.29
1152,19.2192,1,19.325,1.123,-8.10
1153,19.2359,1,19.327,1.128,-8.18
1154,19.2526,1,19.329,1.133,-8.09
1155,19.2692,1,19.326,1.133,-8.06
1156,19.2859,1,19.323,1.133,-8.06
1157,19.3026,1,19.300,1.125,-8.13
1158,19.3193,1,19.186,1.129,-8.35
1159,19.3360,1,18.998,1.151,-8.62
1160,19.3527,1,18.728,1.185,-8.53
1161,19.3694,1,18.361,1.240,-8.61
1162,19.3860,1,17.923,1.302,-8.64
1163,19.4027,1,17.398,1.367,-8.58
1164,19.4194,1,16.792,1.452,-8.76
1165,19.4361,1,16.128,1.545,-8.90
1205,20.1034,1,-24.485,9.092,-8.30
1206,20.1201,1,-25.083,9.198,-8.32
1207,20.1368,1,-25.550,9.293,-8.22
1208,20.1535,1,-25.947,9.370,-8.21
1209,20.1701,1,-26.250,9.432,-7.99
1210,20.1868,1,-26.424,9.458,-8.14
1211,20.2035,1,-26.524,9.488,-7.97
1212,20.2202,1,-26.524,9.488,-7.98
1213,20.2369,1,-26.430,9.468,-8.18
1214,20.2536,1,-26.259,9.433,-8.37
1215,20.2703,1,-26.028,9.384,-8.49
1216,20.2869,1,-25.722,9.313,-8.59
1217,20.3036,1,-25.348,9.241,-9.19
1218,20.3203,1,-24.917,9.148,-9.30
1219,20.3370,1,-24.414,9.046,-9.52
1220,20.3537,1,-23.835,8.931,-9.99
1256,20.9543,1,12.600,1.689,-12.93
1257,20.9710,1,13.218,1.564,-13.08
1258,20.9876,1,13.714,1.459,-13.24
1259,21.0043,1,14.130,1.363,-13.52
1260,21.0210,1,14.449,1.292,-13.37
1261,21.0377,1,14.668,1.237,-13.46
1262,21.0544,1,14.774,1.212,-13.57
1263,21.0710,1,14.806,1.192,-13.76
1264,21.0877,1,14.732,1.209,-13.73
1265,21.1044,1,14.575,1.251,-13.72
1266,21.1211,1,14.353,1.304,-13.66
1267,21.1378,1,14.031,1.392,-13.45
1268,21.1545,1,13.643,1.490,-13.34
1269,21.1712,1,13.188,1.599,-13.17
1270,21.1878,1,12.626,1.731,-13.25
1271,21.2045,1,12.011,1.878,-12.96
1300,21.6883,1,-16.348,8.911,-14.92
1301,21.7050,1,-16.916,9.043,-15.27
1302,21.7217,1,-17.419,9.150,-15.46
1303,21.7384,1,-17.801,9.223,-15.82
1304,21.7551,1,-18.076,9.259,-16.31
1305,21.7718,1,-18.286,9.279,-16.67
1306,21.7884,1,-18.363,9.264,-17.04
1307,21.8051,1,-18.346,9.226,-17.31
1308,21.8218,1,-18.266,9.165,-17.72
1309,21.8385,1,-18.075,9.082,-17.97
1310,21.8552,1,-17.833,8.978,-18.25
1311,21.8719,1,-17.518,8.848,-18.31
1312,21.8885,1,-17.130,8.703,-18.63
1313,21.9052,1,-16.687,8.535,-18.90
1314,21.9219,1,-16.186,8.349,-19.14
1315,21.9386,1,-15.610,8.124,-19.57
1316,21.9553,1,-15.007,7.907,-19.64
1351,22.5392,1,17.489,-4.615,-22.39
1352,22.5559,1,18.107,-4.877,-22.70
1353,22.5725,1,18.611,-5.099,-23.18
1354,22.5892,1,18.984,-5.261,-23.41
1355,22.6059,1,19.267,-5.375,-23.53
1356,22.6226,1,19.476,-5.462,-23.61
1357,22.6393,1,19.577,-5.503,-23.71
1358,22.6560,1,19.594,-5.509,-23.95
1359,22.6727,1,19.541,-5.493,-23.86
1360,22.6893,1,19.401,-5.432,-23.83
1361,22.7060,1,19.214,-5.345,-23.85
1362,22.7227,1,19.007,-5.248,-23.76
1363,22.7394,1,18.800,-5.156,-23.86
1364,22.7561,1,18.602,-5.066,-23.74
1365,22.7728,1,18.409,-4.982,-23.65
1366,22.7894,1,18.222,-4.899,-23.65
1367,22.8061,1,18.062,-4.819,-23.49
1368,22.8228,1,17.924,-4.753,-23.52
1369,22.8395,1,17.810,-4.698,-23.35
1370,22.8562,1,17.704,-4.649,-23.31
1371,22.8728,1,17.613,-4.624,-23.55
1372,22.8895,1,17.567,-4.644,-24.05
1373,22.9062,1,17.536,-4.681,-24.63
1374,22.9229,1,17.529,-4.755,-25.62
1375,22.9396,1,17.511,-4.866,-27.20
1376,22.9563,1,17.475,-5.008,-29.34
1377,22.9730,1,17.428,-5.182,-31.87
1378,22.9896,1,17.363,-5.380,-34.78
1379,23.0063,1,17.278,-5.583,-38.04
1380,23.0230,1,17.167,-5.807,-41.56
1381,23.0397,1,17.038,-6.031,-45.00
1382,23.0564,1,16.891,-6.260,-48.99
1383,23.0731,1,16.715,-6.484,-52.71
1384,23.0897,1,16.523,-6.697,-57.04
1385,23.1064,1,16.311,-6.902,-61.11
1386,23.1231,1,16.076,-7.088,-65.27
1387,23.1398,1,15.847,-7.267,-69.47
1388,23.1565,1,15.614,-7.409,-73.68
1389,23.1731,1,15.367,-7.540,-77.50
1390,23.1898,1,15.145,-7.640,-81.43
1391,23.2065,1,14.910,-7.722,-85.00
1392,23.2232,1,14.712,-7.801,-88.35
1393,23.2399,1,14.548,-7.832,-90.97
1394,23.2566,1,14.452,-7.821,-92.52
1395,23.2733,1,14.392,-7.765,-93.75
1396,23.2899,1,14.357,-7.639,-95.52
1397,23.3066,1,14.337,-7.405,-95.62
1398,23.3233,1,14.329,-7.105,-96.62
1399,23.3400,1,14.354,-6.733,-97.58
1400,23.3567,1,14.389,-6.285,-98.56
1401,23.3734,1,14.437,-5.774,-98.90
1402,23.3900,1,14.505,-5.166,-99.42
1403,23.4067,1,14.599,-4.493,-100.06
1404,23.4234,1,14.698,-3.765,-100.50
1419,23.6737,1,17.548,10.621,-102.04
1420,23.6903,1,17.753,11.403,-101.49
1421,23.7070,1,17.936,12.083,-101.10
1422,23.7237,1,18.123,12.671,-100.71
1423,23.7404,1,18.311,13.198,-99.79
1424,23.7571,1,18.516,13.688,-98.58
1425,23.7737,1,18.728,14.118,-97.05
1426,23.7904,1,18.965,14.534,-95.53
1427,23.8071,1,19.238,14.941,-92.97
1428,23.8238,1,19.524,15.323,-89.88
1429,23.8405,1,19.838,15.691,-86.59
1430,23.8572,1,20.175,16.062,-83.05
1431,23.8739,1,20.520,16.422,-79.18
1432,23.8905,1,20.897,16.791,-74.70
1433,23.9072,1,21.265,17.164,-69.97
1434,23.9239,1,21.654,17.536,-65.15
1435,23.9406,1,22.034,17.930,-59.46
1436,23.9573,1,22.403,18.360,-53.90
1437,23.9740,1,22.748,18.799,-48.20
1438,23.9906,1,23.059,19.282,-41.89
1439,24.0073,1,23.329,19.780,-35.91
1440,24.0240,1,23.558,20.302,-29.55
1441,24.0407,1,23.728,20.843,-23.22
1442,24.0574,1,23.843,21.408,-16.80
1443,24.0740,1,23.902,21.965,-10.37
1444,24.0907,1,23.898,22.524,-3.89
1629,27.1772,1,-15.879,-21.488,58.38
1643,27.4107,1,-15.779,-21.564,56.91
1644,27.4274,1,-15.433,-21.063,56.89
1645,27.4441,1,-15.057,-20.511,56.58
1646,27.4608,1,-14.666,-19.930,56.59
1647,27.4775,1,-14.239,-19.324,56.37
1690,28.1948,1,10.902,16.755,50.36
1692,28.2282,1,11.899,17.946,49.54
1693,28.2449,1,12.392,18.516,48.99
1694,28.2616,1,12.874,19.071,48.48
1695,28.2782,1,13.347,19.604,48.00
1696,28.2949,1,13.828,20.128,47.55
1697,28.3116,1,14.288,20.629,47.07
1698,28.3283,1,14.734,21.113,46.48
1699,28.3450,1,15.117,21.523,45.82
1700,28.3617,1,15.420,21.856,45.51
1701,28.3784,1,15.654,22.124,45.31
1702,28.3950,1,15.815,22.298,45.26
1703,28.4117,1,15.893,22.385,45.00
1704,28.4284,1,15.907,22.409,44.97
1705,28.4451,1,15.854,22.357,45.09
1706,28.4618,1,15.749,22.244,44.98
1707,28.4785,1,15.589,22.065,44.89
1708,28.4951,1,15.372,21.829,45.07
1709,28.5118,1,15.099,21.537,44.95
1710,28.5285,1,14.770,21.179,44.88
1711,28.5452,1,14.376,20.764,44.66
1712,28.5619,1,13.936,20.309,44.62
1713,28.5785,1,13.442,19.795,44.55
1753,29.2459,1,-14.761,-7.794,45.54
1754,29.2626,1,-15.291,-8.300,45.85
1755,29.2793,1,-15.808,-8.805,45.99
1756,29.2959,1,-16.318,-9.297,46.39
1757,29.3126,1,-16.810,-9.791,46.76
1758,29.3293,1,-17.287,-10.265,47.01
1759,29.3460,1,-17.755,-10.725,47.12
1760,29.3627,1,-18.189,-11.163,47.62
1761,29.3794,1,-18.553,-11.531,47.72
1762,29.3960,1,-18.860,-11.837,47.80
1763,29.4127,1,-19.086,-12.090,47.67
1764,29.4294,1,-19.220,-12.261,47.56
1765,29.4461,1,-19.288,-12.360,47.37
1766,29.4628,1,-19.285,-12.410,47.03
1767,29.4794,1,-19.204,-12.381,46.74
1768,29.4961,1,-19.079,-12.296,46.34
1769,29.5128,1,-18.897,-12.166,46.11
1770,29.5295,1,-18.661,-11.966,45.69
1771,29.5462,1,-18.372,-11.720,45.40
1772,29.5629,1,-18.038,-11.424,45.03
1773,29.5796,1,-17.645,-11.072,44.74
1774,29.5962,1,-17.223,-10.675,44.66
1775,29.6129,1,-16.741,-10.242,44.37
1776,29.6296,1,-16.217,-9.758,44.13
1815,30.2802,1,14.580,17.799,38.74
1816,30.2969,1,15.097,18.211,38.65
1817,30.3136,1,15.543,18.560,38.23
1818,30.3303,1,15.880,18.829,37.99
1819,30.3470,1,16.142,19.029,37.72
1820,30.3637,1,16.318,19.165,37.45
1821,30.3803,1,16.414,19.226,37.39
1822,30.3970,1,16.427,19.230,37.32
1823,30.4137,1,16.360,19.180,37.23
1824,30.4304,1,16.242,19.085,37.15
1825,30.4471,1,16.053,18.936,37.18
1826,30.4638,1,15.799,18.747,37.10
1827,30.4805,1,15.504,18.521,37.31
1828,30.4971,1,15.167,18.264,37.34
1829,30.5138,1,14.798,17.977,37.31
1830,30.5305,1,14.403,17.678,37.44
1831,30.5472,1,13.993,17.364,37.36
1832,30.5639,1,13.569,17.038,37.39
1833,30.5805,1,13.127,16.697,37.51
1834,30.5972,1,12.676,16.353,37.36
1835,30.6139,1,12.223,16.003,37.55
1836,30.6306,1,11.775,15.660,37.54
1837,30.6473,1,11.331,15.324,37.54
1838,30.6640,1,10.897,14.995,37.45
1839,30.6806,1,10.475,14.681,37.69
1840,30.6973,1,10.066,14.386,37.84
1841,30.7140,1,9.688,14.103,38.15
1842,30.7307,1,9.328,13.828,38.28
1843,30.7474,1,8.977,13.562,38.38
1844,30.7641,1,8.633,13.303,38.26
1845,30.7808,1,8.299,13.053,38.39
1846,30.7974,1,7.974,12.809,38.47
1847,30.8141,1,7.648,12.575,38.88
1848,30.8308,1,7.348,12.345,38.77
1849,30.8475,1,7.049,12.125,38.91
1850,30.8642,1,6.770,11.923,39.02
1851,30.8808,1,6.501,11.721,39.35
1852,30.8975,1,6.246,11.526,39.30
1853,30.9142,1,5.995,11.340,39.43
1854,30.9309,1,5.757,11.162,39.79
1855,30.9476,1,5.534,10.983,40.09
1856,30.9643,1,5.323,10.819,40.17
1857,30.9809,1,5.118,10.671,40.20
1858,30.9976,1,4.941,10.527,40.13
1859,31.0143,1,4.751,10.379,40.33
1860,31.0310,1,4.581,10.253,40.81
1861,31.0477,1,4.424,10.132,40.71
1862,31.0644,1,4.272,10.014,40.80
1863,31.0811,1,4.135,9.916,40.86
1864,31.0977,1,4.001,9.820,41.24
1865,31.1144,1,3.890,9.727,41.33
1866,31.1311,1,3.779,9.642,41.44
1867,31.1478,1,3.679,9.567,41.39
1868,31.1645,1,3.589,9.498,41.69
1869,31.1811,1,3.511,9.436,41.72
1870,31.1978,1,3.445,9.382,41.87
1871,31.2145,1,3.385,9.332,41.79
1872,31.2312,1,3.330,9.289,41.95
1873,31.2479,1,3.281,9.250,41.96
1874,31.2646,1,3.248,9.221,42.12
1875,31.2812,1,3.227,9.194,42.11
1876,31.2979,1,3.209,9.179,42.12
1877,31.3146,1,3.203,9.172,42.11
1878,31.3313,1,3.210,9.172,42.10
1879,31.3480,1,3.219,9.178,42.05
1880,31.3647,1,3.230,9.185,41.98
1881,31.3814,1,3.246,9.191,42.02
1882,31.3980,1,3.252,9.195,41.97
1883,31.4147,1,3.257,9.201,41.96
1884,31.4314,1,3.257,9.203,42.01
1885,31.4481,1,3.257,9.203,41.97
1886,31.4648,1,3.253,9.204,41.86
1887,31.4814,1,3.255,9.201,41.98
1888,31.4981,1,3.256,9.202,41.98
1889,31.5148,1,3.256,9.202,41.98
1890,31.5315,1,3.256,9.203,42.02
1891,31.5482,1,3.256,9.202,41.98
1892,31.5649,1,3.257,9.201,42.01
1893,31.5816,1,3.257,9.201,42.01
1894,31.5982,1,3.257,9.201,42.01
1895,31.6149,1,3.257,9.201,42.01
1896,31.6316,1,3.257,9.202,42.01
1897,31.6483,1,3.257,9.202,42.01
1898,31.6650,1,3.257,9.203,42.04
1899,31.6817,1,3.257,9.202,42.01
1900,31.6983,1,3.258,9.203,42.05
1901,31.7150,1,3.257,9.202,42.01
1902,31.7317,1,3.258,9.203,42.01
1903,31.7484,1,3.258,9.203,42.01
1904,31.7651,1,3.258,9.203,42.01
1905,31.7817,1,3.258,9.203,42.01
1906,31.7984,1,3.258,9.203,42.01
1907,31.8151,1,3.258,9.203,42.01
1908,31.8318,1,3.258,9.203,42.01
1909,31.8485,1,3.258,9.203,42.01
