frame,time_s,found,x_in,y_in,heading_deg
906,15.1151,1,2.301,9.788,-144.39
907,15.1318,1,2.604,10.009,-144.24
908,15.1485,1,2.909,10.230,-144.46
909,15.1652,1,3.216,10.452,-144.32
910,15.1818,1,3.524,10.674,-144.16
911,15.1985,1,3.831,10.900,-144.02
912,15.2152,1,4.132,11.113,-144.01
913,15.2319,1,4.444,11.340,-143.95
914,15.2486,1,4.742,11.562,-143.73
915,15.2652,1,5.047,11.785,-143.78
916,15.2819,1,5.355,12.013,-143.63
917,15.2986,1,5.660,12.239,-143.62
918,15.3153,1,5.967,12.466,-143.62
919,15.3320,1,6.281,12.690,-143.39
920,15.3487,1,6.587,12.913,-143.23
921,15.3653,1,6.898,13.140,-143.25
922,15.3820,1,7.209,13.368,-143.29
923,15.3987,1,7.515,13.591,-143.16
924,15.4154,1,7.824,13.823,-143.12
925,15.4321,1,8.131,14.055,-142.86
926,15.4488,1,8.442,14.281,-142.86
927,15.4655,1,8.747,14.517,-142.74
928,15.4821,1,9.053,14.751,-142.90
929,15.4988,1,9.361,15.010,-143.12
930,15.5155,1,9.664,15.275,-143.44
931,15.5322,1,9.936,15.550,-144.31
932,15.5489,1,10.171,15.837,-145.51
933,15.5655,1,10.379,16.139,-147.10
934,15.5822,1,10.554,16.445,-149.08
935,15.5989,1,10.714,16.750,-151.16
936,15.6156,1,10.853,17.060,-153.47
937,15.6323,1,10.978,17.376,-155.99
938,15.6490,1,11.087,17.697,-158.77
939,15.6656,1,11.198,18.032,-161.61
940,15.6823,1,11.309,18.361,-164.44
941,15.6990,1,11.423,18.693,-167.20
942,15.7157,1,11.551,19.027,-170.13
943,15.7324,1,11.676,19.363,-173.12
944,15.7491,1,11.815,19.705,-176.19
945,15.7658,1,11.947,20.034,-179.20
946,15.7824,1,12.088,20.384,177.59
947,15.7991,1,12.218,20.720,173.94
948,15.8158,1,12.382,21.071,171.34
949,15.8325,1,12.548,21.403,167.49
950,15.8492,1,12.727,21.735,164.44
951,15.8659,1,12.922,22.061,160.78
952,15.8825,1,13.124,22.385,157.61
953,15.8992,1,13.339,22.697,154.01
954,15.9159,1,13.571,22.985,150.66
1000,16.6833,1,21.557,22.183,60.51
1001,16.7000,1,21.480,22.053,60.62
1002,16.7167,1,21.399,21.913,60.52
1003,16.7334,1,21.317,21.771,60.46
1004,16.7501,1,21.234,21.621,60.63
1005,16.7668,1,21.142,21.469,60.70
1006,16.7834,1,21.046,21.307,60.55
1007,16.8001,1,20.949,21.144,60.66
1008,16.8168,1,20.851,20.980,60.59
1009,16.8335,1,20.754,20.808,60.68
1010,16.8502,1,20.651,20.630,60.74
1011,16.8668,1,20.541,20.445,60.71
1012,16.8835,1,20.437,20.262,60.79
1013,16.9002,1,20.331,20.074,60.78
1014,16.9169,1,20.214,19.882,60.76
1015,16.9336,1,20.097,19.684,60.82
1016,16.9503,1,19.983,19.490,60.75
1017,16.9670,1,19.867,19.295,60.78
1018,16.9836,1,19.752,19.096,60.95
1019,17.0003,1,19.632,18.896,61.00
1020,17.0170,1,19.515,18.692,60.97
1021,17.0337,1,19.395,18.485,61.03
1022,17.0504,1,19.273,18.282,61.06
1023,17.0671,1,19.159,18.079,61.09
1024,17.0837,1,19.029,17.874,61.16
1025,17.1004,1,18.912,17.674,61.31
1026,17.1171,1,18.792,17.475,61.36
1027,17.1338,1,18.681,17.273,61.29
1028,17.1505,1,18.554,17.067,61.47
1029,17.1671,1,18.428,16.863,61.49
1030,17.1838,1,18.303,16.659,61.75
1031,17.2005,1,18.190,16.453,61.78
1032,17.2172,1,18.060,16.254,61.92
1033,17.2339,1,17.943,16.052,62.09
1034,17.2506,1,17.813,15.850,62.33
1035,17.2673,1,17.688,15.644,62.49
1036,17.2839,1,17.534,15.440,62.96
1037,17.3006,1,17.356,15.243,64.01
1038,17.3173,1,17.151,15.073,65.20
1039,17.3340,1,16.924,14.905,66.57
1040,17.3507,1,16.684,14.746,68.74
1041,17.3674,1,16.433,14.582,70.89
1042,17.3840,1,16.172,14.401,73.04
1043,17.4007,1,15.917,14.209,75.44
1044,17.4174,1,15.648,13.995,77.69
1045,17.4341,1,15.386,13.770,80.27
1046,17.4508,1,15.120,13.527,82.60
1047,17.4674,1,14.861,13.273,85.40
1048,17.4841,1,14.610,13.005,87.38
1049,17.5008,1,14.354,12.722,90.20
1050,17.5175,1,14.114,12.423,92.73
1051,17.5342,1,13.867,12.118,95.28
1052,17.5509,1,13.645,11.799,97.60
1053,17.5676,1,13.420,11.463,100.46
1054,17.5842,1,13.202,11.116,102.67
1055,17.6009,1,13.001,10.760,105.41
1056,17.6176,1,12.803,10.401,107.82
1057,17.6343,1,12.628,10.040,110.65
1058,17.6510,1,12.460,9.665,113.20
1059,17.6677,1,12.309,9.280,115.86
1060,17.6843,1,12.178,8.889,118.16
1061,17.7010,1,12.051,8.493,120.48
1062,17.7177,1,11.951,8.099,123.05
1063,17.7344,1,11.861,7.712,125.37
1064,17.7511,1,11.783,7.331,127.70
1065,17.7677,1,11.718,6.947,129.98
1066,17.7844,1,11.664,6.572,132.05
1067,17.8011,1,11.622,6.203,134.17
1068,17.8178,1,11.587,5.834,136.25
1069,17.8345,1,11.579,5.484,138.09
1070,17.8512,1,11.580,5.135,139.66
1071,17.8679,1,11.618,4.799,141.14
1072,17.8845,1,11.673,4.478,142.37
1073,17.9012,1,11.749,4.178,143.56
1074,17.9179,1,11.844,3.894,144.29
1075,17.9346,1,11.951,3.640,144.78
1076,17.9513,1,12.074,3.404,145.37
1077,17.9680,1,12.197,3.182,146.00
1078,17.9846,1,12.334,2.978,146.19
1079,18.0013,1,12.469,2.785,146.46
1080,18.0180,1,12.607,2.609,146.52
1081,18.0347,1,12.752,2.445,146.65
1082,18.0514,1,12.907,2.294,146.82
1083,18.0680,1,13.061,2.153,146.74
1084,18.0847,1,13.228,2.013,146.84
1085,18.1014,1,13.399,1.876,147.03
1086,18.1181,1,13.574,1.748,146.84
1087,18.1348,1,13.753,1.625,146.95
1088,18.1515,1,13.934,1.507,147.06
1089,18.1682,1,14.123,1.395,146.76
1090,18.1848,1,14.328,1.287,146.46
1091,18.2015,1,14.538,1.183,146.07
1092,18.2182,1,14.753,1.087,145.53
1093,18.2349,1,14.980,1.007,144.69
1094,18.2516,1,15.207,0.952,143.62
1095,18.2683,1,15.437,0.919,142.23
1096,18.2849,1,15.675,0.910,140.45
1097,18.3016,1,15.922,0.919,138.51
1098,18.3183,1,16.168,0.938,136.31
1099,18.3350,1,16.447,0.948,134.08
1100,18.3517,1,16.730,0.957,131.48
1101,18.3683,1,17.022,0.961,128.93
1102,18.3850,1,17.334,0.960,126.30
1103,18.4017,1,17.662,0.951,123.46
1104,18.4184,1,17.998,0.936,120.60
1105,18.4351,1,18.348,0.909,117.47
1106,18.4518,1,18.710,0.873,114.55
1107,18.4685,1,19.080,0.826,111.30
1108,18.4851,1,19.467,0.770,107.90
1109,18.5018,1,19.863,0.700,104.61
1110,18.5185,1,20.271,0.609,101.00
1111,18.5352,1,20.687,0.501,97.24
1112,18.5519,1,21.117,0.374,93.38
1113,18.5686,1,21.567,0.226,89.03
1114,18.5852,1,22.022,0.052,85.20
1115,18.6019,1,22.485,-0.147,81.02
1116,18.6186,1,22.936,-0.397,76.37
1117,18.6353,1,23.384,-0.679,71.89
1118,18.6520,1,23.824,-0.980,67.74
1119,18.6686,1,24.253,-1.319,63.11
1120,18.6853,1,24.669,-1.692,58.53
1121,18.7020,1,25.059,-2.103,53.86
1122,18.7187,1,25.433,-2.541,49.54
1123,18.7354,1,25.782,-3.004,44.94
1124,18.7521,1,26.104,-3.505,40.12
1125,18.7688,1,26.389,-4.025,35.51
1126,18.7854,1,26.643,-4.567,31.02
1127,18.8021,1,26.853,-5.119,26.53
1128,18.8188,1,27.030,-5.686,21.88
1129,18.8355,1,27.179,-6.284,17.26
1130,18.8522,1,27.278,-6.890,12.41
1131,18.8689,1,27.333,-7.500,8.01
1132,18.8855,1,27.341,-8.106,3.27
1133,18.9022,1,27.297,-8.716,-1.52
1134,18.9189,1,27.207,-9.323,-5.90
1135,18.9356,1,27.071,-9.934,-10.14
1136,18.9523,1,26.881,-10.518,-14.63
1137,18.9689,1,26.643,-11.083,-19.02
1138,18.9856,1,26.373,-11.607,-23.14
1139,19.0023,1,26.076,-12.078,-26.95
1140,19.0190,1,25.733,-12.502,-29.91
1141,19.0357,1,25.379,-12.843,-32.43
1142,19.0524,1,25.020,-13.132,-34.57
1143,19.0691,1,24.666,-13.360,-36.25
1144,19.0857,1,24.314,-13.539,-37.44
1145,19.1024,1,23.977,-13.681,-38.41
1146,19.1191,1,23.653,-13.782,-39.27
1147,19.1358,1,23.338,-13.852,-39.97
1148,19.1525,1,23.035,-13.897,-40.52
1149,19.1692,1,22.735,-13.915,-40.79
1150,19.1858,1,22.454,-13.914,-41.07
1151,19.2025,1,22.178,-13.891,-41.38
1152,19.2192,1,21.914,-13.854,-41.53
1153,19.2359,1,21.671,-13.798,-41.72
1154,19.2526,1,21.434,-13.723,-41.61
1155,19.2692,1,21.200,-13.636,-41.77
1156,19.2859,1,20.982,-13.537,-41.81
1157,19.3026,1,20.769,-13.431,-41.67
1158,19.3193,1,20.573,-13.318,-41.63
1159,19.3360,1,20.376,-13.195,-41.56
1160,19.3527,1,20.191,-13.062,-41.59
1161,19.3694,1,20.012,-12.926,-41.38
1162,19.3860,1,19.830,-12.786,-41.43
1163,19.4027,1,19.649,-12.635,-41.42
1164,19.4194,1,19.464,-12.483,-41.35
1165,19.4361,1,19.294,-12.333,-41.32
1166,19.4528,1,19.120,-12.180,-41.24
1167,19.4695,1,18.944,-12.018,-41.30
1168,19.4861,1,18.768,-11.855,-41.12
1169,19.5028,1,18.597,-11.693,-41.05
1170,19.5195,1,18.421,-11.535,-41.02
1171,19.5362,1,18.248,-11.372,-41.00
1172,19.5529,1,18.067,-11.204,-40.95
1173,19.5695,1,17.890,-11.037,-40.82
1174,19.5862,1,17.714,-10.871,-40.78
1175,19.6029,1,17.537,-10.705,-40.84
1176,19.6196,1,17.359,-10.536,-40.66
1177,19.6363,1,17.183,-10.377,-40.63
1178,19.6530,1,17.008,-10.217,-40.61
1179,19.6697,1,16.836,-10.058,-40.52
1180,19.6863,1,16.654,-9.891,-40.47
1181,19.7030,1,16.482,-9.729,-40.49
1182,19.7197,1,16.305,-9.569,-40.28
1183,19.7364,1,16.125,-9.408,-40.40
1184,19.7531,1,15.947,-9.243,-40.27
1185,19.7698,1,15.770,-9.083,-40.14
1186,19.7864,1,15.595,-8.922,-40.17
1187,19.8031,1,15.416,-8.761,-40.11
1188,19.8198,1,15.243,-8.597,-40.13
1189,19.8365,1,15.068,-8.443,-39.92
1190,19.8532,1,14.887,-8.280,-39.87
1191,19.8698,1,14.711,-8.125,-39.80
1192,19.8865,1,14.536,-7.971,-39.91
1193,19.9032,1,14.357,-7.810,-39.78
1194,19.9199,1,14.179,-7.648,-39.70
1195,19.9366,1,13.996,-7.491,-39.72
1196,19.9533,1,13.819,-7.336,-39.57
1197,19.9700,1,13.642,-7.177,-39.63
1198,19.9866,1,13.465,-7.024,-39.56
1199,20.0033,1,13.288,-6.865,-39.59
1200,20.0200,1,13.108,-6.710,-39.53
1201,20.0367,1,12.928,-6.548,-39.63
1202,20.0534,1,12.744,-6.395,-39.55
1203,20.0701,1,12.564,-6.234,-39.50
1204,20.0867,1,12.383,-6.081,-39.38
1205,20.1034,1,12.210,-5.921,-39.44
1206,20.1201,1,12.030,-5.767,-39.36
1207,20.1368,1,11.854,-5.615,-39.35
1208,20.1535,1,11.671,-5.460,-39.37
1209,20.1701,1,11.491,-5.305,-39.28
1210,20.1868,1,11.316,-5.151,-39.36
1211,20.2035,1,11.139,-4.991,-39.30
1212,20.2202,1,10.963,-4.841,-39.27
1213,20.2369,1,10.790,-4.690,-39.26
1214,20.2536,1,10.614,-4.533,-39.19
1215,20.2703,1,10.439,-4.383,-39.21
1216,20.2869,1,10.253,-4.233,-39.07
1217,20.3036,1,10.074,-4.079,-39.15
1218,20.3203,1,9.892,-3.928,-39.03
1219,20.3370,1,9.714,-3.781,-38.93
1220,20.3537,1,9.530,-3.635,-38.86
1221,20.3704,1,9.345,-3.486,-38.84
1222,20.3870,1,9.162,-3.340,-38.92
1223,20.4037,1,8.981,-3.189,-38.90
1224,20.4204,1,8.804,-3.042,-38.86
1225,20.4371,1,8.630,-2.892,-38.72
1226,20.4538,1,8.456,-2.746,-38.71
1227,20.4704,1,8.280,-2.595,-38.71
1228,20.4871,1,8.106,-2.448,-38.76
1229,20.5038,1,7.928,-2.296,-38.64
1230,20.5205,1,7.752,-2.150,-38.57
1231,20.5372,1,7.571,-1.997,-38.54
1232,20.5539,1,7.393,-1.849,-38.60
1233,20.5706,1,7.219,-1.704,-38.54
1234,20.5872,1,7.041,-1.561,-38.56
1235,20.6039,1,6.862,-1.416,-38.57
1236,20.6206,1,6.684,-1.269,-38.42
1237,20.6373,1,6.512,-1.125,-38.39
1238,20.6540,1,6.331,-0.975,-38.42
1239,20.6707,1,6.158,-0.831,-38.47
1240,20.6873,1,5.978,-0.685,-38.29
1241,20.7040,1,5.801,-0.537,-38.21
1242,20.7207,1,5.623,-0.391,-38.16
1243,20.7374,1,5.451,-0.246,-38.22
1244,20.7541,1,5.273,-0.098,-38.12
1245,20.7707,1,5.091,0.056,-38.04
1246,20.7874,1,4.914,0.204,-38.08
1247,20.8041,1,4.742,0.353,-37.98
1248,20.8208,1,4.573,0.507,-37.75
1249,20.8375,1,4.399,0.658,-37.70
1250,20.8542,1,4.229,0.824,-37.51
1251,20.8709,1,4.055,0.983,-37.30
1252,20.8875,1,3.886,1.148,-37.07
1253,20.9042,1,3.713,1.327,-36.53
1254,20.9209,1,3.545,1.505,-36.33
1255,20.9376,1,3.382,1.680,-35.84
1256,20.9543,1,3.223,1.852,-35.28
1257,20.9710,1,3.063,2.031,-34.71
1258,20.9876,1,2.900,2.202,-34.21
1259,21.0043,1,2.737,2.382,-33.61
1260,21.0210,1,2.579,2.561,-33.01
1261,21.0377,1,2.408,2.735,-32.33
1262,21.0544,1,2.246,2.912,-31.78
1263,21.0710,1,2.085,3.091,-31.05
1264,21.0877,1,1.920,3.257,-30.50
1265,21.1044,1,1.752,3.429,-29.85
1266,21.1211,1,1.584,3.593,-29.18
1267,21.1378,1,1.414,3.755,-28.59
1268,21.1545,1,1.237,3.908,-28.04
1269,21.1712,1,1.054,4.075,-27.52
1270,21.1878,1,0.848,4.237,-27.01
1271,21.2045,1,0.624,4.411,-26.38
1272,21.2212,1,0.390,4.573,-25.74
1273,21.2379,1,0.147,4.740,-25.23
1274,21.2546,1,-0.105,4.907,-24.67
1275,21.2713,1,-0.369,5.073,-24.12
1276,21.2879,1,-0.637,5.243,-23.65
1277,21.3046,1,-0.905,5.419,-23.25
1278,21.3213,1,-1.185,5.602,-22.58
1279,21.3380,1,-1.466,5.776,-22.01
1280,21.3547,1,-1.754,5.955,-21.41
1281,21.3713,1,-2.048,6.138,-20.77
1282,21.3880,1,-2.342,6.314,-20.19
1283,21.4047,1,-2.646,6.488,-19.55
1284,21.4214,1,-2.951,6.656,-19.06
1285,21.4381,1,-3.267,6.830,-18.36
1286,21.4548,1,-3.585,6.996,-17.91
1287,21.4715,1,-3.896,7.154,-17.32
1288,21.4881,1,-4.224,7.314,-16.68
1289,21.5048,1,-4.555,7.472,-16.16
1290,21.5215,1,-4.882,7.624,-15.66
1291,21.5382,1,-5.211,7.783,-15.02
1292,21.5549,1,-5.543,7.934,-14.53
1293,21.5716,1,-5.880,8.083,-14.08
1294,21.5882,1,-6.221,8.231,-13.46
1295,21.6049,1,-6.567,8.379,-12.77
1296,21.6216,1,-6.914,8.519,-12.24
1297,21.6383,1,-7.265,8.656,-11.65
1298,21.6550,1,-7.620,8.797,-10.98
1299,21.6716,1,-7.964,8.937,-10.40
1300,21.6883,1,-8.322,9.063,-9.91
1301,21.7050,1,-8.680,9.200,-9.14
1302,21.7217,1,-9.035,9.333,-8.53
1303,21.7384,1,-9.393,9.472,-7.74
1304,21.7551,1,-9.758,9.604,-6.70
1305,21.7718,1,-10.117,9.740,-6.45
1306,21.7884,1,-10.483,9.871,-4.55
1307,21.8051,1,-10.849,10.007,-4.00
1308,21.8218,1,-11.224,10.140,-2.70
1309,21.8385,1,-11.608,10.292,-1.47
1310,21.8552,1,-11.998,10.441,-0.15
1311,21.8719,1,-12.380,10.604,1.71
1312,21.8885,1,-12.770,10.791,3.55
1313,21.9052,1,-13.164,10.978,5.75
1314,21.9219,1,-13.565,11.180,8.09
1315,21.9386,1,-13.980,11.380,10.68
1316,21.9553,1,-14.398,11.588,13.50
1317,21.9719,1,-14.837,11.801,16.36
1318,21.9886,1,-15.280,12.010,19.49
1319,22.0053,1,-15.726,12.212,22.80
1320,22.0220,1,-16.196,12.409,25.89
1321,22.0387,1,-16.674,12.587,29.15
1322,22.0554,1,-17.170,12.751,32.43
1323,22.0721,1,-17.683,12.892,36.00
1324,22.0887,1,-18.203,13.016,39.34
1325,22.1054,1,-18.730,13.114,42.84
1326,22.1221,1,-19.276,13.179,46.04
1327,22.1388,1,-19.831,13.226,49.68
1328,22.1555,1,-20.398,13.254,52.79
1329,22.1722,1,-20.957,13.240,56.08
1330,22.1888,1,-21.529,13.200,59.38
1331,22.2055,1,-22.108,13.125,62.68
1332,22.2222,1,-22.677,13.016,65.84
1333,22.2389,1,-23.251,12.879,69.14
1334,22.2556,1,-23.828,12.721,72.18
1335,22.2722,1,-24.395,12.529,75.60
1336,22.2889,1,-24.963,12.306,78.88
1337,22.3056,1,-25.510,12.054,82.09
1338,22.3223,1,-26.057,11.761,85.08
1339,22.3390,1,-26.583,11.459,88.36
1340,22.3557,1,-27.094,11.117,91.24
1341,22.3724,1,-27.596,10.751,94.47
1342,22.3890,1,-28.078,10.352,97.63
1343,22.4057,1,-28.553,9.926,100.48
1344,22.4224,1,-29.004,9.481,103.62
1345,22.4391,1,-29.436,9.006,106.84
1346,22.4558,1,-29.846,8.509,110.00
1347,22.4725,1,-30.235,7.986,113.08
1348,22.4891,1,-30.588,7.436,116.41
1349,22.5058,1,-30.925,6.877,119.59
1350,22.5225,1,-31.234,6.297,122.92
1351,22.5392,1,-31.509,5.693,126.30
1352,22.5559,1,-31.748,5.071,129.52
1353,22.5725,1,-31.954,4.436,133.17
1354,22.5892,1,-32.116,3.790,136.24
1355,22.6059,1,-32.239,3.137,139.49
1356,22.6226,1,-32.329,2.472,142.83
1357,22.6393,1,-32.370,1.805,146.19
1358,22.6560,1,-32.383,1.136,149.49
1359,22.6727,1,-32.354,0.466,152.82
1360,22.6893,1,-32.289,-0.213,156.26
1361,22.7060,1,-32.182,-0.885,159.50
1362,22.7227,1,-32.037,-1.557,162.88
1363,22.7394,1,-31.857,-2.211,166.58
1364,22.7561,1,-31.632,-2.848,169.89
1365,22.7728,1,-31.376,-3.476,173.38
1366,22.7894,1,-31.080,-4.082,176.39
1367,22.8061,1,-30.754,-4.665,179.80
1368,22.8228,1,-30.397,-5.228,-176.91
1369,22.8395,1,-30.008,-5.780,-173.54
1370,22.8562,1,-29.587,-6.308,-169.86
1371,22.8728,1,-29.141,-6.813,-166.48
1372,22.8895,1,-28.667,-7.298,-163.14
1373,22.9062,1,-28.156,-7.746,-159.50
1374,22.9229,1,-27.630,-8.164,-156.17
1375,22.9396,1,-27.072,-8.556,-152.70
1376,22.9563,1,-26.497,-8.916,-149.41
1377,22.9730,1,-25.892,-9.250,-146.08
1378,22.9896,1,-25.271,-9.544,-142.69
1379,23.0063,1,-24.659,-9.810,-139.43
1380,23.0230,1,-24.051,-10.028,-136.53
1381,23.0397,1,-23.446,-10.197,-133.69
1382,23.0564,1,-22.864,-10.305,-131.55
1383,23.0731,1,-22.291,-10.373,-129.64
1384,23.0897,1,-21.746,-10.402,-128.17
1385,23.1064,1,-21.221,-10.397,-126.59
1386,23.1231,1,-20.717,-10.357,-125.72
1387,23.1398,1,-20.231,-10.293,-124.82
1388,23.1565,1,-19.755,-10.212,-124.08
1389,23.1731,1,-19.309,-10.114,-123.63
1390,23.1898,1,-18.876,-10.002,-123.10
1391,23.2065,1,-18.465,-9.871,-122.76
1392,23.2232,1,-18.064,-9.722,-122.58
1393,23.2399,1,-17.673,-9.565,-122.15
1394,23.2566,1,-17.295,-9.400,-122.10
1395,23.2733,1,-16.935,-9.219,-122.16
1396,23.2899,1,-16.583,-9.030,-121.72
1397,23.3066,1,-16.246,-8.838,-121.55
1398,23.3233,1,-15.912,-8.633,-121.15
1399,23.3400,1,-15.593,-8.421,-121.13
1400,23.3567,1,-15.289,-8.191,-121.03
1401,23.3734,1,-14.983,-7.953,-120.89
1402,23.3900,1,-14.684,-7.713,-120.87
1403,23.4067,1,-14.402,-7.456,-120.69
1404,23.4234,1,-14.131,-7.198,-120.73
1405,23.4401,1,-13.863,-6.932,-120.50
1406,23.4568,1,-13.600,-6.658,-120.37
1407,23.4734,1,-13.346,-6.384,-120.39
1408,23.4901,1,-13.097,-6.099,-120.06
1409,23.5068,1,-12.856,-5.813,-120.18
1410,23.5235,1,-12.621,-5.524,-119.82
1411,23.5402,1,-12.399,-5.226,-119.78
1412,23.5569,1,-12.179,-4.930,-119.66
1413,23.5736,1,-11.968,-4.621,-119.68
1414,23.5902,1,-11.770,-4.307,-119.84
1415,23.6069,1,-11.572,-3.982,-119.97
1416,23.6236,1,-11.388,-3.652,-120.27
1417,23.6403,1,-11.212,-3.315,-121.01
1418,23.6570,1,-11.070,-2.967,-121.84
1419,23.6737,1,-10.964,-2.630,-123.29
1420,23.6903,1,-10.869,-2.285,-125.15
1421,23.7070,1,-10.794,-1.934,-127.12
1422,23.7237,1,-10.717,-1.575,-129.36
1423,23.7404,1,-10.637,-1.198,-131.69
1424,23.7571,1,-10.571,-0.811,-134.16
1425,23.7737,1,-10.519,-0.413,-137.45
1426,23.7904,1,-10.474,-0.004,-140.28
1427,23.8071,1,-10.426,0.419,-143.62
1428,23.8238,1,-10.370,0.858,-147.13
1429,23.8405,1,-10.309,1.307,-150.49
1430,23.8572,1,-10.223,1.768,-154.21
1431,23.8739,1,-10.122,2.239,-157.65
1432,23.8905,1,-9.999,2.710,-161.16
1433,23.9072,1,-9.853,3.191,-164.85
1434,23.9239,1,-9.683,3.673,-168.49
1435,23.9406,1,-9.494,4.156,-172.08
1436,23.9573,1,-9.278,4.645,-175.88
1437,23.9740,1,-9.028,5.128,-179.37
1438,23.9906,1,-8.756,5.611,176.84
1439,24.0073,1,-8.446,6.085,172.83
1440,24.0240,1,-8.118,6.555,169.70
1441,24.0407,1,-7.758,7.004,165.82
1442,24.0574,1,-7.362,7.448,162.01
1443,24.0740,1,-6.947,7.886,158.48
1444,24.0907,1,-6.493,8.300,154.99
1445,24.1074,1,-6.014,8.691,151.26
1446,24.1241,1,-5.504,9.070,147.71
1447,24.1408,1,-4.972,9.422,144.05
1448,24.1575,1,-4.414,9.743,140.70
1449,24.1742,1,-3.832,10.049,137.07
1450,24.1908,1,-3.225,10.324,133.65
1451,24.2075,1,-2.612,10.573,130.21
1452,24.2242,1,-1.971,10.782,126.32
1453,24.2409,1,-1.313,10.956,122.82
1454,24.2576,1,-0.651,11.100,119.34
1455,24.2743,1,0.029,11.202,115.72
1456,24.2909,1,0.712,11.268,111.83
1457,24.3076,1,1.402,11.285,108.26
1458,24.3243,1,2.088,11.259,104.59
1459,24.3410,1,2.777,11.192,100.96
1460,24.3577,1,3.461,11.079,97.20
1461,24.3743,1,4.133,10.917,93.82
1462,24.3910,1,4.804,10.711,89.87
1463,24.4077,1,5.458,10.474,86.14
1464,24.4244,1,6.093,10.195,82.66
1465,24.4411,1,6.722,9.869,79.25
1466,24.4578,1,7.309,9.515,75.61
1467,24.4745,1,7.869,9.125,71.85
1468,24.4911,1,8.401,8.694,68.55
1469,24.5078,1,8.908,8.231,64.80
1470,24.5245,1,9.379,7.732,61.38
1471,24.5412,1,9.817,7.209,57.92
1472,24.5579,1,10.231,6.655,54.26
1473,24.5746,1,10.603,6.084,50.66
1474,24.5912,1,10.941,5.488,46.87
1475,24.6079,1,11.245,4.869,43.11
1476,24.6246,1,11.517,4.231,39.30
1477,24.6413,1,11.742,3.579,35.57
1478,24.6580,1,11.926,2.911,32.12
1479,24.6746,1,12.064,2.241,28.73
1480,24.6913,1,12.135,1.586,25.61
1481,24.7080,1,12.142,0.958,22.92
1482,24.7247,1,12.113,0.355,20.97
1483,24.7414,1,12.040,-0.203,19.08
1484,24.7581,1,11.929,-0.721,17.66
1485,24.7748,1,11.782,-1.207,16.74
1486,24.7914,1,11.605,-1.676,15.94
1487,24.8081,1,11.407,-2.115,15.34
1488,24.8248,1,11.190,-2.528,14.58
1489,24.8415,1,10.969,-2.915,14.36
1490,24.8582,1,10.729,-3.276,14.20
1491,24.8749,1,10.456,-3.623,14.06
1492,24.8915,1,10.189,-3.952,13.80
1493,24.9082,1,9.910,-4.255,13.76
1494,24.9249,1,9.619,-4.548,13.75
1495,24.9416,1,9.322,-4.826,13.72
1496,24.9583,1,9.012,-5.086,13.85
1497,24.9749,1,8.693,-5.335,13.97
1498,24.9916,1,8.369,-5.566,13.95
1499,25.0083,1,8.047,-5.785,13.98
1500,25.0250,1,7.713,-5.997,13.97
1501,25.0417,1,7.383,-6.190,14.17
1502,25.0584,1,7.055,-6.367,14.32
1503,25.0751,1,6.715,-6.540,14.35
1504,25.0917,1,6.374,-6.721,14.10
1505,25.1084,1,6.018,-6.918,13.53
1506,25.1251,1,5.681,-7.146,12.28
1507,25.1418,1,5.371,-7.394,10.56
1508,25.1585,1,5.096,-7.679,8.41
1509,25.1752,1,4.836,-7.990,5.79
1510,25.1918,1,4.583,-8.325,2.60
1511,25.2085,1,4.335,-8.683,-0.67
1512,25.2252,1,4.059,-9.052,-4.41
1513,25.2419,1,3.771,-9.425,-8.38
1514,25.2586,1,3.453,-9.832,-12.70
1515,25.2752,1,3.103,-10.230,-16.91
1516,25.2919,1,2.740,-10.633,-21.37
1517,25.3086,1,2.333,-11.027,-25.63
1518,25.3253,1,1.896,-11.398,-30.27
1519,25.3420,1,1.419,-11.753,-34.88
1520,25.3587,1,0.910,-12.106,-39.66
1521,25.3754,1,0.368,-12.424,-44.16
1522,25.3920,1,-0.202,-12.720,-48.94
1523,25.4087,1,-0.818,-12.976,-53.68
1524,25.4254,1,-1.454,-13.200,-58.61
1525,25.4421,1,-2.113,-13.386,-63.39
1526,25.4588,1,-2.809,-13.517,-68.46
1527,25.4755,1,-3.521,-13.607,-73.25
1528,25.4921,1,-4.224,-13.641,-78.41
1529,25.5088,1,-4.914,-13.605,-82.89
1530,25.5255,1,-5.596,-13.501,-86.88
1531,25.5422,1,-6.244,-13.350,-90.93
1532,25.5589,1,-6.820,-13.158,-94.42
1533,25.5755,1,-7.357,-12.942,-96.56
1534,25.5922,1,-7.836,-12.715,-99.07
1535,25.6089,1,-8.268,-12.443,-101.14
1536,25.6256,1,-8.650,-12.154,-102.76
1537,25.6423,1,-8.985,-11.843,-104.03
1538,25.6590,1,-9.266,-11.505,-105.11
1539,25.6757,1,-9.502,-11.161,-105.94
1540,25.6923,1,-9.709,-10.797,-106.45
1541,25.7090,1,-9.874,-10.430,-106.90
1542,25.7257,1,-10.016,-10.057,-107.18
1543,25.7424,1,-10.143,-9.686,-107.65
1544,25.7591,1,-10.229,-9.315,-107.95
1545,25.7758,1,-10.294,-8.926,-108.04
1546,25.7924,1,-10.338,-8.548,-108.16
1547,25.8091,1,-10.361,-8.165,-108.10
1548,25.8258,1,-10.372,-7.782,-108.32
1549,25.8425,1,-10.362,-7.419,-108.35
1550,25.8592,1,-10.334,-7.050,-108.18
